subj,exp,item,condition,order,complexity,constituent,position,word,Q,RT
49,e2,20,d,SVO,MC,RC-V2,1,ζµ_,-,335
49,e2,24,d,SVO,MC,RC-V2,1,ζσΌ—,-,350
50,e2,3,d,SVO,MC,RC-V2,1,ό€ό•,-,609
50,e2,7,d,SVO,MC,RC-V2,1,_ΗρΎ,-,615
50,e2,11,d,SVO,MC,RC-V2,1,««_ε,-,630
50,e2,15,d,SVO,MC,RC-V2,1,ƒ_Θ,-,729
50,e2,19,d,SVO,MC,RC-V2,1,Μ–ƒ,-,724
50,e2,23,d,SVO,MC,RC-V2,1,_―σ,-,1083
51,e2,2,d,SVO,MC,RC-V2,1,ρΝζ›,-,290
51,e2,6,d,SVO,MC,RC-V2,1,__ξ¨,-,195
51,e2,10,d,SVO,MC,RC-V2,1,ΐ®„_,-,206
51,e2,14,d,SVO,MC,RC-V2,1,„Ώƒ,-,202
51,e2,18,d,SVO,MC,RC-V2,1,_Αƒ’,-,351
51,e2,22,d,SVO,MC,RC-V2,1,ƒμκΏ,-,166
52,e2,1,d,SVO,MC,RC-V2,1,Μ΅μΝ,-,280
52,e2,5,d,SVO,MC,RC-V2,1,ρ_,-,271
52,e2,9,d,SVO,MC,RC-V2,1,_ο…λ,-,286
52,e2,13,d,SVO,MC,RC-V2,1,Μ–…Φ,-,280
52,e2,17,d,SVO,MC,RC-V2,1,««ρµ,-,370
52,e2,21,d,SVO,MC,RC-V2,1,µκΎ,-,271
53,e2,4,d,SVO,MC,RC-V2,1,«Ηκ_,-,505
53,e2,8,d,SVO,MC,RC-V2,1,„¤μ΅,-,260
53,e2,12,d,SVO,MC,RC-V2,1,Όμ_Φ,-,515
53,e2,16,d,SVO,MC,RC-V2,1,ζ¤„ο,-,350
53,e2,20,d,SVO,MC,RC-V2,1,ζµ_,-,291
53,e2,24,d,SVO,MC,RC-V2,1,ζσΌ—,-,693
54,e2,3,d,SVO,MC,RC-V2,1,ό€ό•,-,589
54,e2,7,d,SVO,MC,RC-V2,1,_ΗρΎ,-,684
54,e2,11,d,SVO,MC,RC-V2,1,««_ε,-,700
54,e2,15,d,SVO,MC,RC-V2,1,ƒ_Θ,-,714
54,e2,19,d,SVO,MC,RC-V2,1,Μ–ƒ,-,530
54,e2,23,d,SVO,MC,RC-V2,1,_―σ,-,1115
55,e2,2,d,SVO,MC,RC-V2,1,ρΝζ›,-,302
55,e2,6,d,SVO,MC,RC-V2,1,__ξ¨,-,251
55,e2,10,d,SVO,MC,RC-V2,1,ΐ®„_,-,389
55,e2,14,d,SVO,MC,RC-V2,1,„Ώƒ,-,360
55,e2,18,d,SVO,MC,RC-V2,1,_Αƒ’,-,315
55,e2,22,d,SVO,MC,RC-V2,1,ƒμκΏ,-,311
56,e2,1,d,SVO,MC,RC-V2,1,Μ΅μΝ,-,321
56,e2,5,d,SVO,MC,RC-V2,1,ρ_,-,320
56,e2,9,d,SVO,MC,RC-V2,1,_ο…λ,-,744
56,e2,13,d,SVO,MC,RC-V2,1,Μ–…Φ,-,280
56,e2,17,d,SVO,MC,RC-V2,1,««ρµ,-,390
56,e2,21,d,SVO,MC,RC-V2,1,µκΎ,-,266
57,e2,4,d,SVO,MC,RC-V2,1,«Ηκ_,-,579
57,e2,8,d,SVO,MC,RC-V2,1,„¤μ΅,-,634
57,e2,12,d,SVO,MC,RC-V2,1,Όμ_Φ,-,599
57,e2,16,d,SVO,MC,RC-V2,1,ζ¤„ο,-,748
57,e2,20,d,SVO,MC,RC-V2,1,ζµ_,-,918
57,e2,24,d,SVO,MC,RC-V2,1,ζσΌ—,-,973
58,e2,3,d,SVO,MC,RC-V2,1,ό€ό•,-,500
58,e2,7,d,SVO,MC,RC-V2,1,_ΗρΎ,-,297
58,e2,11,d,SVO,MC,RC-V2,1,««_ε,-,639
58,e2,15,d,SVO,MC,RC-V2,1,ƒ_Θ,-,330
58,e2,19,d,SVO,MC,RC-V2,1,Μ–ƒ,-,415
58,e2,23,d,SVO,MC,RC-V2,1,_―σ,-,345
60,e2,1,d,SVO,MC,RC-V2,1,Μ΅μΝ,-,335
60,e2,5,d,SVO,MC,RC-V2,1,ρ_,-,456
60,e2,9,d,SVO,MC,RC-V2,1,_ο…λ,-,483
60,e2,13,d,SVO,MC,RC-V2,1,Μ–…Φ,-,349
60,e2,17,d,SVO,MC,RC-V2,1,««ρµ,-,459
60,e2,21,d,SVO,MC,RC-V2,1,µκΎ,-,373
61,e2,4,d,SVO,MC,RC-V2,1,«Ηκ_,-,270
61,e2,8,d,SVO,MC,RC-V2,1,„¤μ΅,-,349
61,e2,12,d,SVO,MC,RC-V2,1,Όμ_Φ,-,333
61,e2,16,d,SVO,MC,RC-V2,1,ζ¤„ο,-,314
61,e2,20,d,SVO,MC,RC-V2,1,ζµ_,-,271
61,e2,24,d,SVO,MC,RC-V2,1,ζσΌ—,-,304
62,e2,3,d,SVO,MC,RC-V2,1,ό€ό•,-,331
62,e2,7,d,SVO,MC,RC-V2,1,_ΗρΎ,-,455
62,e2,11,d,SVO,MC,RC-V2,1,««_ε,-,650
62,e2,15,d,SVO,MC,RC-V2,1,ƒ_Θ,-,412
62,e2,19,d,SVO,MC,RC-V2,1,Μ–ƒ,-,369
62,e2,23,d,SVO,MC,RC-V2,1,_―σ,-,503
63,e2,2,d,SVO,MC,RC-V2,1,ρΝζ›,-,722
63,e2,6,d,SVO,MC,RC-V2,1,__ξ¨,-,438
63,e2,10,d,SVO,MC,RC-V2,1,ΐ®„_,-,713
63,e2,14,d,SVO,MC,RC-V2,1,„Ώƒ,-,618
63,e2,18,d,SVO,MC,RC-V2,1,_Αƒ’,-,471
63,e2,22,d,SVO,MC,RC-V2,1,ƒμκΏ,-,825
64,e2,1,d,SVO,MC,RC-V2,1,Μ΅μΝ,-,263
64,e2,5,d,SVO,MC,RC-V2,1,ρ_,-,344
64,e2,9,d,SVO,MC,RC-V2,1,_ο…λ,-,345
64,e2,13,d,SVO,MC,RC-V2,1,Μ–…Φ,-,243
64,e2,17,d,SVO,MC,RC-V2,1,««ρµ,-,274
64,e2,21,d,SVO,MC,RC-V2,1,µκΎ,-,310
65,e2,4,d,SVO,MC,RC-V2,1,«Ηκ_,-,341
65,e2,8,d,SVO,MC,RC-V2,1,„¤μ΅,-,324
65,e2,12,d,SVO,MC,RC-V2,1,Όμ_Φ,-,274
65,e2,16,d,SVO,MC,RC-V2,1,ζ¤„ο,-,279
65,e2,20,d,SVO,MC,RC-V2,1,ζµ_,-,270
65,e2,24,d,SVO,MC,RC-V2,1,ζσΌ—,-,279
66,e2,3,d,SVO,MC,RC-V2,1,ό€ό•,-,509
66,e2,7,d,SVO,MC,RC-V2,1,_ΗρΎ,-,371
66,e2,11,d,SVO,MC,RC-V2,1,««_ε,-,253
66,e2,15,d,SVO,MC,RC-V2,1,ƒ_Θ,-,233
66,e2,19,d,SVO,MC,RC-V2,1,Μ–ƒ,-,312
66,e2,23,d,SVO,MC,RC-V2,1,_―σ,-,272
67,e2,2,d,SVO,MC,RC-V2,1,ρΝζ›,-,216
67,e2,6,d,SVO,MC,RC-V2,1,__ξ¨,-,565
67,e2,10,d,SVO,MC,RC-V2,1,ΐ®„_,-,979
67,e2,14,d,SVO,MC,RC-V2,1,„Ώƒ,-,240
67,e2,18,d,SVO,MC,RC-V2,1,_Αƒ’,-,259
67,e2,22,d,SVO,MC,RC-V2,1,ƒμκΏ,-,250
68,e2,1,d,SVO,MC,RC-V2,1,Μ΅μΝ,-,439
68,e2,5,d,SVO,MC,RC-V2,1,ρ_,-,989
68,e2,9,d,SVO,MC,RC-V2,1,_ο…λ,-,439
68,e2,13,d,SVO,MC,RC-V2,1,Μ–…Φ,-,668
68,e2,17,d,SVO,MC,RC-V2,1,««ρµ,-,659
68,e2,21,d,SVO,MC,RC-V2,1,µκΎ,-,2629
69,e2,4,d,SVO,MC,RC-V2,1,«Ηκ_,-,303
69,e2,8,d,SVO,MC,RC-V2,1,„¤μ΅,-,419
69,e2,12,d,SVO,MC,RC-V2,1,Όμ_Φ,-,835
69,e2,16,d,SVO,MC,RC-V2,1,ζ¤„ο,-,271
69,e2,20,d,SVO,MC,RC-V2,1,ζµ_,-,412
69,e2,24,d,SVO,MC,RC-V2,1,ζσΌ—,-,699
70,e2,3,d,SVO,MC,RC-V2,1,ό€ό•,-,696
70,e2,7,d,SVO,MC,RC-V2,1,_ΗρΎ,-,943
70,e2,11,d,SVO,MC,RC-V2,1,««_ε,-,990
70,e2,15,d,SVO,MC,RC-V2,1,ƒ_Θ,-,503
70,e2,19,d,SVO,MC,RC-V2,1,Μ–ƒ,-,457
70,e2,23,d,SVO,MC,RC-V2,1,_―σ,-,495
71,e2,2,d,SVO,MC,RC-V2,1,ρΝζ›,-,644
71,e2,6,d,SVO,MC,RC-V2,1,__ξ¨,-,331
71,e2,10,d,SVO,MC,RC-V2,1,ΐ®„_,-,312
71,e2,14,d,SVO,MC,RC-V2,1,„Ώƒ,-,426
71,e2,18,d,SVO,MC,RC-V2,1,_Αƒ’,-,526
71,e2,22,d,SVO,MC,RC-V2,1,ƒμκΏ,-,559
72,e2,1,d,SVO,MC,RC-V2,1,Μ΅μΝ,-,436
72,e2,5,d,SVO,MC,RC-V2,1,ρ_,-,527
72,e2,9,d,SVO,MC,RC-V2,1,_ο…λ,-,385
72,e2,13,d,SVO,MC,RC-V2,1,Μ–…Φ,-,614
72,e2,17,d,SVO,MC,RC-V2,1,««ρµ,-,539
72,e2,21,d,SVO,MC,RC-V2,1,µκΎ,-,772
1,e2,4,d,SVO,MC,DE,2,µ€,-,1018
1,e2,8,d,SVO,MC,DE,2,µ€,-,599
1,e2,12,d,SVO,MC,DE,2,µ€,-,614
1,e2,16,d,SVO,MC,DE,2,µ€,-,510
1,e2,20,d,SVO,MC,DE,2,µ€,-,400
1,e2,24,d,SVO,MC,DE,2,µ€,-,475
2,e2,3,d,SVO,MC,DE,2,µ€,-,758
2,e2,7,d,SVO,MC,DE,2,µ€,-,475
2,e2,11,d,SVO,MC,DE,2,µ€,-,450
2,e2,15,d,SVO,MC,DE,2,µ€,-,574
2,e2,19,d,SVO,MC,DE,2,µ€,-,408
2,e2,23,d,SVO,MC,DE,2,µ€,-,534
3,e2,2,d,SVO,MC,DE,2,µ€,-,295
3,e2,6,d,SVO,MC,DE,2,µ€,-,375
3,e2,10,d,SVO,MC,DE,2,µ€,-,400
3,e2,14,d,SVO,MC,DE,2,µ€,-,365
3,e2,18,d,SVO,MC,DE,2,µ€,-,305
3,e2,22,d,SVO,MC,DE,2,µ€,-,337
4,e2,1,d,SVO,MC,DE,2,µ€,-,216
4,e2,5,d,SVO,MC,DE,2,µ€,-,310
4,e2,9,d,SVO,MC,DE,2,µ€,-,295
4,e2,13,d,SVO,MC,DE,2,µ€,-,236
4,e2,17,d,SVO,MC,DE,2,µ€,-,267
4,e2,21,d,SVO,MC,DE,2,µ€,-,267
5,e2,4,d,SVO,MC,DE,2,µ€,-,296
5,e2,8,d,SVO,MC,DE,2,µ€,-,345
5,e2,12,d,SVO,MC,DE,2,µ€,-,364
5,e2,16,d,SVO,MC,DE,2,µ€,-,285
5,e2,20,d,SVO,MC,DE,2,µ€,-,464
5,e2,24,d,SVO,MC,DE,2,µ€,-,699
6,e2,3,d,SVO,MC,DE,2,µ€,-,225
6,e2,7,d,SVO,MC,DE,2,µ€,-,255
6,e2,11,d,SVO,MC,DE,2,µ€,-,216
6,e2,15,d,SVO,MC,DE,2,µ€,-,290
6,e2,19,d,SVO,MC,DE,2,µ€,-,276
6,e2,23,d,SVO,MC,DE,2,µ€,-,221
7,e2,2,d,SVO,MC,DE,2,µ€,-,529
7,e2,6,d,SVO,MC,DE,2,µ€,-,310
7,e2,10,d,SVO,MC,DE,2,µ€,-,449
7,e2,14,d,SVO,MC,DE,2,µ€,-,324
7,e2,18,d,SVO,MC,DE,2,µ€,-,393
7,e2,22,d,SVO,MC,DE,2,µ€,-,400
8,e2,1,d,SVO,MC,DE,2,µ€,-,250
8,e2,5,d,SVO,MC,DE,2,µ€,-,370
8,e2,9,d,SVO,MC,DE,2,µ€,-,315
8,e2,13,d,SVO,MC,DE,2,µ€,-,361
8,e2,17,d,SVO,MC,DE,2,µ€,-,381
8,e2,21,d,SVO,MC,DE,2,µ€,-,405
9,e2,4,d,SVO,MC,DE,2,µ€,-,295
9,e2,8,d,SVO,MC,DE,2,µ€,-,340
9,e2,12,d,SVO,MC,DE,2,µ€,-,266
9,e2,16,d,SVO,MC,DE,2,µ€,-,315
9,e2,20,d,SVO,MC,DE,2,µ€,-,270
9,e2,24,d,SVO,MC,DE,2,µ€,-,290
10,e2,3,d,SVO,MC,DE,2,µ€,-,424
10,e2,7,d,SVO,MC,DE,2,µ€,-,365
10,e2,11,d,SVO,MC,DE,2,µ€,-,634
10,e2,15,d,SVO,MC,DE,2,µ€,-,365
10,e2,19,d,SVO,MC,DE,2,µ€,-,425
10,e2,23,d,SVO,MC,DE,2,µ€,-,376
11,e2,2,d,SVO,MC,DE,2,µ€,-,724
11,e2,6,d,SVO,MC,DE,2,µ€,-,355
11,e2,10,d,SVO,MC,DE,2,µ€,-,425
11,e2,14,d,SVO,MC,DE,2,µ€,-,355
11,e2,18,d,SVO,MC,DE,2,µ€,-,414
11,e2,22,d,SVO,MC,DE,2,µ€,-,464
12,e2,1,d,SVO,MC,DE,2,µ€,-,336
12,e2,5,d,SVO,MC,DE,2,µ€,-,450
12,e2,9,d,SVO,MC,DE,2,µ€,-,519
12,e2,13,d,SVO,MC,DE,2,µ€,-,226
12,e2,17,d,SVO,MC,DE,2,µ€,-,325
12,e2,21,d,SVO,MC,DE,2,µ€,-,345
13,e2,4,d,SVO,MC,DE,2,µ€,-,380
13,e2,8,d,SVO,MC,DE,2,µ€,-,395
13,e2,12,d,SVO,MC,DE,2,µ€,-,411
13,e2,16,d,SVO,MC,DE,2,µ€,-,390
13,e2,20,d,SVO,MC,DE,2,µ€,-,594
13,e2,24,d,SVO,MC,DE,2,µ€,-,464
14,e2,3,d,SVO,MC,DE,2,µ€,-,464
14,e2,7,d,SVO,MC,DE,2,µ€,-,1008
14,e2,11,d,SVO,MC,DE,2,µ€,-,425
14,e2,15,d,SVO,MC,DE,2,µ€,-,475
14,e2,19,d,SVO,MC,DE,2,µ€,-,370
14,e2,23,d,SVO,MC,DE,2,µ€,-,545
15,e2,2,d,SVO,MC,DE,2,µ€,-,543
15,e2,6,d,SVO,MC,DE,2,µ€,-,364
15,e2,10,d,SVO,MC,DE,2,µ€,-,1077
15,e2,14,d,SVO,MC,DE,2,µ€,-,511
15,e2,18,d,SVO,MC,DE,2,µ€,-,356
15,e2,22,d,SVO,MC,DE,2,µ€,-,391
16,e2,1,d,SVO,MC,DE,2,µ€,-,365
16,e2,5,d,SVO,MC,DE,2,µ€,-,510
16,e2,9,d,SVO,MC,DE,2,µ€,-,256
16,e2,13,d,SVO,MC,DE,2,µ€,-,374
16,e2,17,d,SVO,MC,DE,2,µ€,-,485
16,e2,21,d,SVO,MC,DE,2,µ€,-,440
17,e2,4,d,SVO,MC,DE,2,µ€,-,329
17,e2,8,d,SVO,MC,DE,2,µ€,-,585
17,e2,12,d,SVO,MC,DE,2,µ€,-,700
17,e2,16,d,SVO,MC,DE,2,µ€,-,390
17,e2,20,d,SVO,MC,DE,2,µ€,-,435
17,e2,24,d,SVO,MC,DE,2,µ€,-,381
18,e2,3,d,SVO,MC,DE,2,µ€,-,514
18,e2,7,d,SVO,MC,DE,2,µ€,-,420
18,e2,11,d,SVO,MC,DE,2,µ€,-,669
18,e2,15,d,SVO,MC,DE,2,µ€,-,390
18,e2,19,d,SVO,MC,DE,2,µ€,-,1086
18,e2,23,d,SVO,MC,DE,2,µ€,-,370
19,e2,2,d,SVO,MC,DE,2,µ€,-,200
19,e2,6,d,SVO,MC,DE,2,µ€,-,196
19,e2,10,d,SVO,MC,DE,2,µ€,-,560
19,e2,14,d,SVO,MC,DE,2,µ€,-,181
19,e2,18,d,SVO,MC,DE,2,µ€,-,270
19,e2,22,d,SVO,MC,DE,2,µ€,-,176
20,e2,1,d,SVO,MC,DE,2,µ€,-,296
20,e2,5,d,SVO,MC,DE,2,µ€,-,393
20,e2,9,d,SVO,MC,DE,2,µ€,-,315
20,e2,13,d,SVO,MC,DE,2,µ€,-,291
20,e2,17,d,SVO,MC,DE,2,µ€,-,316
20,e2,21,d,SVO,MC,DE,2,µ€,-,375
21,e2,4,d,SVO,MC,DE,2,µ€,-,401
21,e2,8,d,SVO,MC,DE,2,µ€,-,296
21,e2,12,d,SVO,MC,DE,2,µ€,-,429
21,e2,16,d,SVO,MC,DE,2,µ€,-,394
21,e2,20,d,SVO,MC,DE,2,µ€,-,340
21,e2,24,d,SVO,MC,DE,2,µ€,-,1326
22,e2,3,d,SVO,MC,DE,2,µ€,-,255
22,e2,7,d,SVO,MC,DE,2,µ€,-,221
22,e2,11,d,SVO,MC,DE,2,µ€,-,166
22,e2,15,d,SVO,MC,DE,2,µ€,-,280
22,e2,19,d,SVO,MC,DE,2,µ€,-,256
22,e2,23,d,SVO,MC,DE,2,µ€,-,215
23,e2,2,d,SVO,MC,DE,2,µ€,-,388
23,e2,6,d,SVO,MC,DE,2,µ€,-,321
23,e2,10,d,SVO,MC,DE,2,µ€,-,372
23,e2,14,d,SVO,MC,DE,2,µ€,-,325
23,e2,18,d,SVO,MC,DE,2,µ€,-,347
23,e2,22,d,SVO,MC,DE,2,µ€,-,332
24,e2,1,d,SVO,MC,DE,2,µ€,-,212
24,e2,5,d,SVO,MC,DE,2,µ€,-,445
24,e2,9,d,SVO,MC,DE,2,µ€,-,225
24,e2,13,d,SVO,MC,DE,2,µ€,-,183
24,e2,17,d,SVO,MC,DE,2,µ€,-,273
24,e2,21,d,SVO,MC,DE,2,µ€,-,197
25,e2,4,d,SVO,MC,DE,2,µ€,-,450
25,e2,8,d,SVO,MC,DE,2,µ€,-,450
25,e2,12,d,SVO,MC,DE,2,µ€,-,394
25,e2,16,d,SVO,MC,DE,2,µ€,-,554
25,e2,20,d,SVO,MC,DE,2,µ€,-,450
25,e2,24,d,SVO,MC,DE,2,µ€,-,510
26,e2,3,d,SVO,MC,DE,2,µ€,-,355
26,e2,7,d,SVO,MC,DE,2,µ€,-,1425
26,e2,11,d,SVO,MC,DE,2,µ€,-,430
26,e2,15,d,SVO,MC,DE,2,µ€,-,386
26,e2,19,d,SVO,MC,DE,2,µ€,-,395
26,e2,23,d,SVO,MC,DE,2,µ€,-,669
27,e2,2,d,SVO,MC,DE,2,µ€,-,381
27,e2,6,d,SVO,MC,DE,2,µ€,-,908
27,e2,10,d,SVO,MC,DE,2,µ€,-,320
27,e2,14,d,SVO,MC,DE,2,µ€,-,499
27,e2,18,d,SVO,MC,DE,2,µ€,-,445
27,e2,22,d,SVO,MC,DE,2,µ€,-,410
28,e2,1,d,SVO,MC,DE,2,µ€,-,331
28,e2,5,d,SVO,MC,DE,2,µ€,-,315
28,e2,9,d,SVO,MC,DE,2,µ€,-,186
28,e2,13,d,SVO,MC,DE,2,µ€,-,233
28,e2,17,d,SVO,MC,DE,2,µ€,-,411
28,e2,21,d,SVO,MC,DE,2,µ€,-,236
29,e2,4,d,SVO,MC,DE,2,µ€,-,310
29,e2,8,d,SVO,MC,DE,2,µ€,-,255
29,e2,12,d,SVO,MC,DE,2,µ€,-,270
29,e2,16,d,SVO,MC,DE,2,µ€,-,256
29,e2,20,d,SVO,MC,DE,2,µ€,-,221
29,e2,24,d,SVO,MC,DE,2,µ€,-,266
30,e2,3,d,SVO,MC,DE,2,µ€,-,275
30,e2,7,d,SVO,MC,DE,2,µ€,-,769
30,e2,11,d,SVO,MC,DE,2,µ€,-,190
30,e2,15,d,SVO,MC,DE,2,µ€,-,230
30,e2,19,d,SVO,MC,DE,2,µ€,-,296
30,e2,23,d,SVO,MC,DE,2,µ€,-,495
31,e2,2,d,SVO,MC,DE,2,µ€,-,260
31,e2,6,d,SVO,MC,DE,2,µ€,-,216
31,e2,10,d,SVO,MC,DE,2,µ€,-,400
31,e2,14,d,SVO,MC,DE,2,µ€,-,230
31,e2,18,d,SVO,MC,DE,2,µ€,-,221
31,e2,22,d,SVO,MC,DE,2,µ€,-,499
32,e2,1,d,SVO,MC,DE,2,µ€,-,350
32,e2,5,d,SVO,MC,DE,2,µ€,-,230
32,e2,9,d,SVO,MC,DE,2,µ€,-,290
32,e2,13,d,SVO,MC,DE,2,µ€,-,504
32,e2,17,d,SVO,MC,DE,2,µ€,-,335
32,e2,21,d,SVO,MC,DE,2,µ€,-,521
33,e2,4,d,SVO,MC,DE,2,µ€,-,410
33,e2,8,d,SVO,MC,DE,2,µ€,-,340
33,e2,12,d,SVO,MC,DE,2,µ€,-,366
33,e2,16,d,SVO,MC,DE,2,µ€,-,271
33,e2,20,d,SVO,MC,DE,2,µ€,-,260
33,e2,24,d,SVO,MC,DE,2,µ€,-,390
34,e2,3,d,SVO,MC,DE,2,µ€,-,709
34,e2,7,d,SVO,MC,DE,2,µ€,-,869
34,e2,11,d,SVO,MC,DE,2,µ€,-,619
34,e2,15,d,SVO,MC,DE,2,µ€,-,319
34,e2,19,d,SVO,MC,DE,2,µ€,-,336
34,e2,23,d,SVO,MC,DE,2,µ€,-,713
35,e2,2,d,SVO,MC,DE,2,µ€,-,415
35,e2,6,d,SVO,MC,DE,2,µ€,-,284
35,e2,10,d,SVO,MC,DE,2,µ€,-,330
35,e2,14,d,SVO,MC,DE,2,µ€,-,340
35,e2,18,d,SVO,MC,DE,2,µ€,-,415
35,e2,22,d,SVO,MC,DE,2,µ€,-,385
36,e2,1,d,SVO,MC,DE,2,µ€,-,206
36,e2,5,d,SVO,MC,DE,2,µ€,-,240
36,e2,9,d,SVO,MC,DE,2,µ€,-,458
36,e2,13,d,SVO,MC,DE,2,µ€,-,255
36,e2,17,d,SVO,MC,DE,2,µ€,-,236
36,e2,21,d,SVO,MC,DE,2,µ€,-,230
37,e2,4,d,SVO,MC,DE,2,µ€,-,494
37,e2,8,d,SVO,MC,DE,2,µ€,-,461
37,e2,12,d,SVO,MC,DE,2,µ€,-,479
37,e2,16,d,SVO,MC,DE,2,µ€,-,614
37,e2,20,d,SVO,MC,DE,2,µ€,-,440
37,e2,24,d,SVO,MC,DE,2,µ€,-,460
38,e2,3,d,SVO,MC,DE,2,µ€,-,394
38,e2,7,d,SVO,MC,DE,2,µ€,-,420
38,e2,11,d,SVO,MC,DE,2,µ€,-,365
38,e2,15,d,SVO,MC,DE,2,µ€,-,375
38,e2,19,d,SVO,MC,DE,2,µ€,-,311
38,e2,23,d,SVO,MC,DE,2,µ€,-,539
39,e2,2,d,SVO,MC,DE,2,µ€,-,315
39,e2,6,d,SVO,MC,DE,2,µ€,-,411
39,e2,10,d,SVO,MC,DE,2,µ€,-,415
39,e2,14,d,SVO,MC,DE,2,µ€,-,315
39,e2,18,d,SVO,MC,DE,2,µ€,-,211
39,e2,22,d,SVO,MC,DE,2,µ€,-,390
40,e2,1,d,SVO,MC,DE,2,µ€,-,355
40,e2,5,d,SVO,MC,DE,2,µ€,-,434
40,e2,9,d,SVO,MC,DE,2,µ€,-,365
40,e2,13,d,SVO,MC,DE,2,µ€,-,355
40,e2,17,d,SVO,MC,DE,2,µ€,-,534
40,e2,21,d,SVO,MC,DE,2,µ€,-,369
41,e2,4,d,SVO,MC,DE,2,µ€,-,201
41,e2,8,d,SVO,MC,DE,2,µ€,-,508
41,e2,12,d,SVO,MC,DE,2,µ€,-,389
41,e2,16,d,SVO,MC,DE,2,µ€,-,395
41,e2,20,d,SVO,MC,DE,2,µ€,-,385
41,e2,24,d,SVO,MC,DE,2,µ€,-,341
42,e2,3,d,SVO,MC,DE,2,µ€,-,460
42,e2,7,d,SVO,MC,DE,2,µ€,-,415
42,e2,11,d,SVO,MC,DE,2,µ€,-,603
42,e2,15,d,SVO,MC,DE,2,µ€,-,375
42,e2,19,d,SVO,MC,DE,2,µ€,-,464
42,e2,23,d,SVO,MC,DE,2,µ€,-,868
43,e2,2,d,SVO,MC,DE,2,µ€,-,436
43,e2,6,d,SVO,MC,DE,2,µ€,-,322
43,e2,10,d,SVO,MC,DE,2,µ€,-,251
43,e2,14,d,SVO,MC,DE,2,µ€,-,350
43,e2,18,d,SVO,MC,DE,2,µ€,-,324
43,e2,22,d,SVO,MC,DE,2,µ€,-,356
44,e2,1,d,SVO,MC,DE,2,µ€,-,316
44,e2,5,d,SVO,MC,DE,2,µ€,-,206
44,e2,9,d,SVO,MC,DE,2,µ€,-,195
44,e2,13,d,SVO,MC,DE,2,µ€,-,284
44,e2,17,d,SVO,MC,DE,2,µ€,-,185
44,e2,21,d,SVO,MC,DE,2,µ€,-,228
45,e2,4,d,SVO,MC,DE,2,µ€,-,248
45,e2,8,d,SVO,MC,DE,2,µ€,-,167
45,e2,12,d,SVO,MC,DE,2,µ€,-,474
45,e2,16,d,SVO,MC,DE,2,µ€,-,434
45,e2,20,d,SVO,MC,DE,2,µ€,-,117
45,e2,24,d,SVO,MC,DE,2,µ€,-,245
46,e2,3,d,SVO,MC,DE,2,µ€,-,375
46,e2,7,d,SVO,MC,DE,2,µ€,-,475
46,e2,11,d,SVO,MC,DE,2,µ€,-,415
46,e2,15,d,SVO,MC,DE,2,µ€,-,445
46,e2,19,d,SVO,MC,DE,2,µ€,-,465
46,e2,23,d,SVO,MC,DE,2,µ€,-,365
47,e2,2,d,SVO,MC,DE,2,µ€,-,424
47,e2,6,d,SVO,MC,DE,2,µ€,-,389
47,e2,10,d,SVO,MC,DE,2,µ€,-,390
47,e2,14,d,SVO,MC,DE,2,µ€,-,703
47,e2,18,d,SVO,MC,DE,2,µ€,-,316
47,e2,22,d,SVO,MC,DE,2,µ€,-,360
48,e2,1,d,SVO,MC,DE,2,µ€,-,440
48,e2,5,d,SVO,MC,DE,2,µ€,-,699
48,e2,9,d,SVO,MC,DE,2,µ€,-,514
48,e2,13,d,SVO,MC,DE,2,µ€,-,718
48,e2,17,d,SVO,MC,DE,2,µ€,-,410
48,e2,21,d,SVO,MC,DE,2,µ€,-,381
49,e2,4,d,SVO,MC,DE,2,µ€,-,450
49,e2,8,d,SVO,MC,DE,2,µ€,-,555
49,e2,12,d,SVO,MC,DE,2,µ€,-,484
49,e2,16,d,SVO,MC,DE,2,µ€,-,315
49,e2,20,d,SVO,MC,DE,2,µ€,-,335
49,e2,24,d,SVO,MC,DE,2,µ€,-,360
50,e2,3,d,SVO,MC,DE,2,µ€,-,1317
50,e2,7,d,SVO,MC,DE,2,µ€,-,440
50,e2,11,d,SVO,MC,DE,2,µ€,-,385
50,e2,15,d,SVO,MC,DE,2,µ€,-,449
50,e2,19,d,SVO,MC,DE,2,µ€,-,759
50,e2,23,d,SVO,MC,DE,2,µ€,-,453
51,e2,2,d,SVO,MC,DE,2,µ€,-,216
51,e2,6,d,SVO,MC,DE,2,µ€,-,196
51,e2,10,d,SVO,MC,DE,2,µ€,-,271
51,e2,14,d,SVO,MC,DE,2,µ€,-,195
51,e2,18,d,SVO,MC,DE,2,µ€,-,340
51,e2,22,d,SVO,MC,DE,2,µ€,-,509
52,e2,1,d,SVO,MC,DE,2,µ€,-,257
52,e2,5,d,SVO,MC,DE,2,µ€,-,290
52,e2,9,d,SVO,MC,DE,2,µ€,-,289
52,e2,13,d,SVO,MC,DE,2,µ€,-,286
52,e2,17,d,SVO,MC,DE,2,µ€,-,330
52,e2,21,d,SVO,MC,DE,2,µ€,-,305
53,e2,4,d,SVO,MC,DE,2,µ€,-,410
53,e2,8,d,SVO,MC,DE,2,µ€,-,255
53,e2,12,d,SVO,MC,DE,2,µ€,-,1072
53,e2,16,d,SVO,MC,DE,2,µ€,-,345
